Loan_ID,Gender,Race,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001877,Female,White,Yes,2,Graduate,No,4708,1387.0,150.0,360.0,1.0,Semiurban,Y
LP001882,Female,Black,Yes,3,Graduate,No,4333,1811.0,160.0,360.0,0.0,Urban,Y
LP001882,Male,White,Yes,3,Graduate,No,4333,1811.0,160.0,360.0,0.0,Urban,Y
LP001882,Female,White,Yes,3,Graduate,No,4333,1811.0,160.0,360.0,0.0,Urban,Y
LP001883,Male,Black,No,0,Graduate,No,3418,0.0,135.0,360.0,1.0,Rural,N
LP001883,Male,White,No,0,Graduate,No,3418,0.0,135.0,360.0,1.0,Rural,N
LP001883,Female,White,No,0,Graduate,No,3418,0.0,135.0,360.0,1.0,Rural,N
LP001884,Male,Black,No,1,Graduate,No,2876,1560.0,90.0,360.0,1.0,Urban,Y
LP001884,Male,White,No,1,Graduate,No,2876,1560.0,90.0,360.0,1.0,Urban,Y
LP001884,Female,White,No,1,Graduate,No,2876,1560.0,90.0,360.0,1.0,Urban,Y
LP001888,Male,Black,No,0,Graduate,No,3237,0.0,30.0,360.0,1.0,Urban,Y
LP001888,Male,White,No,0,Graduate,No,3237,0.0,30.0,360.0,1.0,Urban,Y
LP001888,Female,White,No,0,Graduate,No,3237,0.0,30.0,360.0,1.0,Urban,Y
LP001891,Male,Black,Yes,0,Graduate,No,11146,0.0,136.0,360.0,1.0,Urban,Y
LP001891,Female,Black,Yes,0,Graduate,No,11146,0.0,136.0,360.0,1.0,Urban,Y
LP001891,Female,White,Yes,0,Graduate,No,11146,0.0,136.0,360.0,1.0,Urban,Y
LP001892,Female,Black,No,0,Graduate,No,2833,1857.0,126.0,360.0,1.0,Rural,Y
LP001892,Male,White,No,0,Graduate,No,2833,1857.0,126.0,360.0,1.0,Rural,Y
LP001892,Female,White,No,0,Graduate,No,2833,1857.0,126.0,360.0,1.0,Rural,Y
LP001894,Female,Black,Yes,0,Graduate,No,2620,2223.0,150.0,360.0,1.0,Semiurban,Y
LP001894,Male,White,Yes,0,Graduate,No,2620,2223.0,150.0,360.0,1.0,Semiurban,Y
LP001894,Female,White,Yes,0,Graduate,No,2620,2223.0,150.0,360.0,1.0,Semiurban,Y
LP001896,Female,Black,Yes,2,Graduate,No,3900,0.0,90.0,360.0,1.0,Semiurban,Y
LP001896,Male,White,Yes,2,Graduate,No,3900,0.0,90.0,360.0,1.0,Semiurban,Y
LP001896,Female,White,Yes,2,Graduate,No,3900,0.0,90.0,360.0,1.0,Semiurban,Y
LP001900,Female,Black,Yes,1,Graduate,No,2750,1842.0,115.0,360.0,1.0,Semiurban,Y
LP001900,Male,White,Yes,1,Graduate,No,2750,1842.0,115.0,360.0,1.0,Semiurban,Y
LP001900,Female,White,Yes,1,Graduate,No,2750,1842.0,115.0,360.0,1.0,Semiurban,Y
LP001903,Female,Black,Yes,0,Graduate,No,3993,3274.0,207.0,360.0,1.0,Semiurban,Y
LP001903,Male,White,Yes,0,Graduate,No,3993,3274.0,207.0,360.0,1.0,Semiurban,Y
LP001903,Female,White,Yes,0,Graduate,No,3993,3274.0,207.0,360.0,1.0,Semiurban,Y
LP001904,Female,Black,Yes,0,Graduate,No,3103,1300.0,80.0,360.0,1.0,Urban,Y
LP001904,Male,White,Yes,0,Graduate,No,3103,1300.0,80.0,360.0,1.0,Urban,Y
LP001904,Female,White,Yes,0,Graduate,No,3103,1300.0,80.0,360.0,1.0,Urban,Y
LP001908,Male,Black,Yes,0,Not Graduate,No,4100,0.0,124.0,360.0,0.84,Rural,Y
LP001908,Male,White,Yes,0,Not Graduate,No,4100,0.0,124.0,360.0,0.84,Rural,Y
LP001908,Female,White,Yes,0,Not Graduate,No,4100,0.0,124.0,360.0,0.84,Rural,Y
LP001910,Female,Black,No,1,Not Graduate,Yes,4053,2426.0,158.0,360.0,0.0,Urban,N
LP001910,Male,White,No,1,Not Graduate,Yes,4053,2426.0,158.0,360.0,0.0,Urban,N
LP001910,Female,White,No,1,Not Graduate,Yes,4053,2426.0,158.0,360.0,0.0,Urban,N
LP001914,Female,Black,Yes,0,Graduate,No,3927,800.0,112.0,360.0,1.0,Semiurban,Y
LP001914,Male,White,Yes,0,Graduate,No,3927,800.0,112.0,360.0,1.0,Semiurban,Y
LP001914,Female,White,Yes,0,Graduate,No,3927,800.0,112.0,360.0,1.0,Semiurban,Y
LP001915,Female,Black,Yes,2,Graduate,No,2301,985.7999878,78.0,180.0,1.0,Urban,Y
LP001915,Male,White,Yes,2,Graduate,No,2301,985.7999878,78.0,180.0,1.0,Urban,Y
LP001915,Female,White,Yes,2,Graduate,No,2301,985.7999878,78.0,180.0,1.0,Urban,Y
LP001917,Male,Black,No,0,Graduate,No,1811,1666.0,54.0,360.0,1.0,Urban,Y
LP001917,Male,White,No,0,Graduate,No,1811,1666.0,54.0,360.0,1.0,Urban,Y
LP001917,Female,White,No,0,Graduate,No,1811,1666.0,54.0,360.0,1.0,Urban,Y
LP001922,Male,Black,Yes,0,Graduate,No,20667,0.0,146.41,360.0,1.0,Rural,N
LP001922,Female,Black,Yes,0,Graduate,No,20667,0.0,146.41,360.0,1.0,Rural,N
LP001922,Female,White,Yes,0,Graduate,No,20667,0.0,146.41,360.0,1.0,Rural,N
LP001924,Female,Black,No,0,Graduate,No,3158,3053.0,89.0,360.0,1.0,Rural,Y
LP001924,Male,White,No,0,Graduate,No,3158,3053.0,89.0,360.0,1.0,Rural,Y
LP001924,Female,White,No,0,Graduate,No,3158,3053.0,89.0,360.0,1.0,Rural,Y
LP001925,Male,Black,No,0,Graduate,Yes,2600,1717.0,99.0,300.0,1.0,Semiurban,N
LP001925,Male,White,No,0,Graduate,Yes,2600,1717.0,99.0,300.0,1.0,Semiurban,N
LP001925,Female,White,No,0,Graduate,Yes,2600,1717.0,99.0,300.0,1.0,Semiurban,N
LP001926,Female,Black,Yes,0,Graduate,No,3704,2000.0,120.0,360.0,1.0,Rural,Y
LP001926,Male,White,Yes,0,Graduate,No,3704,2000.0,120.0,360.0,1.0,Rural,Y
LP001926,Female,White,Yes,0,Graduate,No,3704,2000.0,120.0,360.0,1.0,Rural,Y
LP001931,Male,Black,No,0,Graduate,No,4124,0.0,115.0,360.0,1.0,Semiurban,Y
LP001931,Male,White,No,0,Graduate,No,4124,0.0,115.0,360.0,1.0,Semiurban,Y
LP001931,Female,White,No,0,Graduate,No,4124,0.0,115.0,360.0,1.0,Semiurban,Y
LP001935,Male,Black,No,0,Graduate,No,9508,0.0,187.0,360.0,1.0,Rural,Y
LP001935,Female,Black,No,0,Graduate,No,9508,0.0,187.0,360.0,1.0,Rural,Y
LP001935,Female,White,No,0,Graduate,No,9508,0.0,187.0,360.0,1.0,Rural,Y
LP001936,Female,Black,Yes,0,Graduate,No,3075,2416.0,139.0,360.0,1.0,Rural,Y
LP001936,Male,White,Yes,0,Graduate,No,3075,2416.0,139.0,360.0,1.0,Rural,Y
LP001936,Female,White,Yes,0,Graduate,No,3075,2416.0,139.0,360.0,1.0,Rural,Y
LP001938,Female,Black,Yes,2,Graduate,No,4400,0.0,127.0,360.0,0.0,Semiurban,N
LP001938,Male,White,Yes,2,Graduate,No,4400,0.0,127.0,360.0,0.0,Semiurban,N
LP001938,Female,White,Yes,2,Graduate,No,4400,0.0,127.0,360.0,0.0,Semiurban,N
LP001940,Female,Black,Yes,2,Graduate,No,3153,1560.0,134.0,360.0,1.0,Urban,Y
LP001940,Male,White,Yes,2,Graduate,No,3153,1560.0,134.0,360.0,1.0,Urban,Y
LP001940,Female,White,Yes,2,Graduate,No,3153,1560.0,134.0,360.0,1.0,Urban,Y
LP001945,Male,Black,No,0,Graduate,No,5417,0.0,143.0,480.0,0.0,Urban,N
LP001945,Male,White,No,0,Graduate,No,5417,0.0,143.0,480.0,0.0,Urban,N
LP001945,Female,White,No,0,Graduate,No,5417,0.0,143.0,480.0,0.0,Urban,N
LP001947,Female,Black,Yes,0,Graduate,No,2383,3334.0,172.0,360.0,1.0,Semiurban,Y
LP001947,Male,White,Yes,0,Graduate,No,2383,3334.0,172.0,360.0,1.0,Semiurban,Y
LP001947,Female,White,Yes,0,Graduate,No,2383,3334.0,172.0,360.0,1.0,Semiurban,Y
LP001949,Female,Black,Yes,3,Graduate,No,4416,1250.0,110.0,360.0,1.0,Urban,Y
LP001949,Male,White,Yes,3,Graduate,No,4416,1250.0,110.0,360.0,1.0,Urban,Y
LP001949,Female,White,Yes,3,Graduate,No,4416,1250.0,110.0,360.0,1.0,Urban,Y
LP001953,Male,Black,Yes,1,Graduate,No,6875,0.0,200.0,360.0,1.0,Semiurban,Y
LP001953,Female,Black,Yes,1,Graduate,No,6875,0.0,200.0,360.0,1.0,Semiurban,Y
LP001953,Female,White,Yes,1,Graduate,No,6875,0.0,200.0,360.0,1.0,Semiurban,Y
LP001954,Male,Black,Yes,1,Graduate,No,4666,0.0,135.0,360.0,1.0,Urban,Y
LP001954,Male,White,Yes,1,Graduate,No,4666,0.0,135.0,360.0,1.0,Urban,Y
LP001954,Female,White,Yes,1,Graduate,No,4666,0.0,135.0,360.0,1.0,Urban,Y
LP001955,Male,Black,No,0,Graduate,No,5000,2541.0,151.0,480.0,1.0,Rural,N
LP001955,Male,White,No,0,Graduate,No,5000,2541.0,151.0,480.0,1.0,Rural,N
LP001955,Female,White,No,0,Graduate,No,5000,2541.0,151.0,480.0,1.0,Rural,N
LP001963,Female,Black,Yes,1,Graduate,No,2014,2925.0,113.0,360.0,1.0,Urban,N
LP001963,Male,White,Yes,1,Graduate,No,2014,2925.0,113.0,360.0,1.0,Urban,N
LP001963,Female,White,Yes,1,Graduate,No,2014,2925.0,113.0,360.0,1.0,Urban,N
LP001964,Female,Black,Yes,0,Not Graduate,No,1800,2934.0,93.0,360.0,0.0,Urban,N
LP001964,Male,White,Yes,0,Not Graduate,No,1800,2934.0,93.0,360.0,0.0,Urban,N
LP001964,Female,White,Yes,0,Not Graduate,No,1800,2934.0,93.0,360.0,0.0,Urban,N
LP001972,Female,Black,Yes,0,Not Graduate,No,2875,1750.0,105.0,360.0,1.0,Semiurban,Y
LP001972,Male,White,Yes,0,Not Graduate,No,2875,1750.0,105.0,360.0,1.0,Semiurban,Y
LP001972,Female,White,Yes,0,Not Graduate,No,2875,1750.0,105.0,360.0,1.0,Semiurban,Y
LP001974,Male,Black,No,0,Graduate,No,5000,0.0,132.0,360.0,1.0,Rural,Y
LP001974,Male,White,No,0,Graduate,No,5000,0.0,132.0,360.0,1.0,Rural,Y
LP001974,Female,White,No,0,Graduate,No,5000,0.0,132.0,360.0,1.0,Rural,Y
LP001977,Female,Black,Yes,1,Graduate,No,1625,1803.0,96.0,360.0,1.0,Urban,Y
LP001977,Male,White,Yes,1,Graduate,No,1625,1803.0,96.0,360.0,1.0,Urban,Y
LP001977,Female,White,Yes,1,Graduate,No,1625,1803.0,96.0,360.0,1.0,Urban,Y
LP001978,Female,Black,No,0,Graduate,No,4000,2500.0,140.0,360.0,1.0,Rural,Y
LP001978,Male,White,No,0,Graduate,No,4000,2500.0,140.0,360.0,1.0,Rural,Y
LP001978,Female,White,No,0,Graduate,No,4000,2500.0,140.0,360.0,1.0,Rural,Y
LP001990,Female,Black,No,0,Not Graduate,No,2000,0.0,146.41,360.0,1.0,Urban,N
LP001990,Male,White,No,0,Not Graduate,No,2000,0.0,146.41,360.0,1.0,Urban,N
LP001990,Female,White,No,0,Not Graduate,No,2000,0.0,146.41,360.0,1.0,Urban,N
LP001993,Male,Black,No,0,Graduate,No,3762,1666.0,135.0,360.0,1.0,Rural,Y
LP001993,Male,White,No,0,Graduate,No,3762,1666.0,135.0,360.0,1.0,Rural,Y
LP001993,Female,White,No,0,Graduate,No,3762,1666.0,135.0,360.0,1.0,Rural,Y
LP001994,Male,Black,No,0,Graduate,No,2400,1863.0,104.0,360.0,0.0,Urban,N
LP001994,Male,White,No,0,Graduate,No,2400,1863.0,104.0,360.0,0.0,Urban,N
LP001994,Female,White,No,0,Graduate,No,2400,1863.0,104.0,360.0,0.0,Urban,N
LP001998,Male,Black,Yes,2,Not Graduate,No,7667,0.0,185.0,360.0,0.84,Rural,Y
LP001998,Female,Black,Yes,2,Not Graduate,No,7667,0.0,185.0,360.0,0.84,Rural,Y
LP001998,Female,White,Yes,2,Not Graduate,No,7667,0.0,185.0,360.0,0.84,Rural,Y
LP002002,Male,Black,No,0,Graduate,No,2917,0.0,84.0,360.0,1.0,Semiurban,Y
LP002002,Male,White,No,0,Graduate,No,2917,0.0,84.0,360.0,1.0,Semiurban,Y
LP002002,Female,White,No,0,Graduate,No,2917,0.0,84.0,360.0,1.0,Semiurban,Y
LP002004,Female,Black,No,0,Not Graduate,No,2927,2405.0,111.0,360.0,1.0,Semiurban,Y
LP002004,Male,White,No,0,Not Graduate,No,2927,2405.0,111.0,360.0,1.0,Semiurban,Y
LP002004,Female,White,No,0,Not Graduate,No,2927,2405.0,111.0,360.0,1.0,Semiurban,Y
LP002006,Male,Black,No,0,Graduate,No,2507,0.0,56.0,360.0,1.0,Rural,Y
LP002006,Male,White,No,0,Graduate,No,2507,0.0,56.0,360.0,1.0,Rural,Y
LP002006,Female,White,No,0,Graduate,No,2507,0.0,56.0,360.0,1.0,Rural,Y
LP002008,Female,Black,Yes,2,Graduate,Yes,5746,0.0,144.0,84.0,0.84,Rural,Y
LP002008,Male,White,Yes,2,Graduate,Yes,5746,0.0,144.0,84.0,0.84,Rural,Y
LP002008,Female,White,Yes,2,Graduate,Yes,5746,0.0,144.0,84.0,0.84,Rural,Y
LP002024,Female,Black,Yes,0,Graduate,No,2473,1843.0,159.0,360.0,1.0,Rural,N
LP002024,Male,White,Yes,0,Graduate,No,2473,1843.0,159.0,360.0,1.0,Rural,N
LP002024,Female,White,Yes,0,Graduate,No,2473,1843.0,159.0,360.0,1.0,Rural,N
LP002031,Female,Black,Yes,1,Not Graduate,No,3399,1640.0,111.0,180.0,1.0,Urban,Y
LP002031,Male,White,Yes,1,Not Graduate,No,3399,1640.0,111.0,180.0,1.0,Urban,Y
LP002031,Female,White,Yes,1,Not Graduate,No,3399,1640.0,111.0,180.0,1.0,Urban,Y
LP002035,Female,Black,Yes,2,Graduate,No,3717,0.0,120.0,360.0,1.0,Semiurban,Y
LP002035,Male,White,Yes,2,Graduate,No,3717,0.0,120.0,360.0,1.0,Semiurban,Y
LP002035,Female,White,Yes,2,Graduate,No,3717,0.0,120.0,360.0,1.0,Semiurban,Y
LP002036,Female,Black,Yes,0,Graduate,No,2058,2134.0,88.0,360.0,0.84,Urban,Y
LP002036,Male,White,Yes,0,Graduate,No,2058,2134.0,88.0,360.0,0.84,Urban,Y
LP002036,Female,White,Yes,0,Graduate,No,2058,2134.0,88.0,360.0,0.84,Urban,Y
LP002043,Male,Black,No,1,Graduate,No,3541,0.0,112.0,360.0,0.84,Semiurban,Y
LP002043,Male,White,No,1,Graduate,No,3541,0.0,112.0,360.0,0.84,Semiurban,Y
LP002043,Female,White,No,1,Graduate,No,3541,0.0,112.0,360.0,0.84,Semiurban,Y
LP002050,Male,Black,Yes,1,Graduate,Yes,10000,0.0,155.0,360.0,1.0,Rural,N
LP002050,Female,Black,Yes,1,Graduate,Yes,10000,0.0,155.0,360.0,1.0,Rural,N
LP002050,Female,White,Yes,1,Graduate,Yes,10000,0.0,155.0,360.0,1.0,Rural,N
LP002051,Female,Black,Yes,0,Graduate,No,2400,2167.0,115.0,360.0,1.0,Semiurban,Y
LP002051,Male,White,Yes,0,Graduate,No,2400,2167.0,115.0,360.0,1.0,Semiurban,Y
LP002051,Female,White,Yes,0,Graduate,No,2400,2167.0,115.0,360.0,1.0,Semiurban,Y
LP002053,Female,Black,Yes,3,Graduate,No,4342,189.0,124.0,360.0,1.0,Semiurban,Y
LP002053,Male,White,Yes,3,Graduate,No,4342,189.0,124.0,360.0,1.0,Semiurban,Y
LP002053,Female,White,Yes,3,Graduate,No,4342,189.0,124.0,360.0,1.0,Semiurban,Y
LP002054,Female,Black,Yes,2,Not Graduate,No,3601,1590.0,146.41,360.0,1.0,Rural,Y
LP002054,Male,White,Yes,2,Not Graduate,No,3601,1590.0,146.41,360.0,1.0,Rural,Y
LP002054,Female,White,Yes,2,Not Graduate,No,3601,1590.0,146.41,360.0,1.0,Rural,Y
LP002055,Male,Black,No,0,Graduate,No,3166,2985.0,132.0,360.0,0.84,Rural,Y
LP002055,Male,White,No,0,Graduate,No,3166,2985.0,132.0,360.0,0.84,Rural,Y
LP002055,Female,White,No,0,Graduate,No,3166,2985.0,132.0,360.0,0.84,Rural,Y
LP002065,Male,Black,Yes,3,Graduate,No,15000,0.0,300.0,360.0,1.0,Rural,Y
LP002065,Female,Black,Yes,3,Graduate,No,15000,0.0,300.0,360.0,1.0,Rural,Y
LP002065,Female,White,Yes,3,Graduate,No,15000,0.0,300.0,360.0,1.0,Rural,Y
LP002067,Male,Black,Yes,1,Graduate,Yes,8666,4983.0,376.0,360.0,0.0,Rural,N
LP002067,Female,Black,Yes,1,Graduate,Yes,8666,4983.0,376.0,360.0,0.0,Rural,N
LP002067,Female,White,Yes,1,Graduate,Yes,8666,4983.0,376.0,360.0,0.0,Rural,N
LP002068,Female,Black,No,0,Graduate,No,4917,0.0,130.0,360.0,0.0,Rural,Y
LP002068,Male,White,No,0,Graduate,No,4917,0.0,130.0,360.0,0.0,Rural,Y
LP002068,Female,White,No,0,Graduate,No,4917,0.0,130.0,360.0,0.0,Rural,Y
LP002082,Female,Black,Yes,0,Graduate,Yes,5818,2160.0,184.0,360.0,1.0,Semiurban,Y
LP002082,Male,White,Yes,0,Graduate,Yes,5818,2160.0,184.0,360.0,1.0,Semiurban,Y
LP002082,Female,White,Yes,0,Graduate,Yes,5818,2160.0,184.0,360.0,1.0,Semiurban,Y
LP002086,Male,Black,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N
LP002086,Male,White,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N
LP002086,Female,White,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N
LP002087,Male,Black,No,0,Graduate,No,2500,0.0,67.0,360.0,1.0,Urban,Y
LP002087,Male,White,No,0,Graduate,No,2500,0.0,67.0,360.0,1.0,Urban,Y
LP002087,Female,White,No,0,Graduate,No,2500,0.0,67.0,360.0,1.0,Urban,Y
LP002097,Female,Black,No,1,Graduate,No,4384,1793.0,117.0,360.0,1.0,Urban,Y
LP002097,Male,White,No,1,Graduate,No,4384,1793.0,117.0,360.0,1.0,Urban,Y
LP002097,Female,White,No,1,Graduate,No,4384,1793.0,117.0,360.0,1.0,Urban,Y
LP002098,Female,Black,No,0,Graduate,No,2935,0.0,98.0,360.0,1.0,Semiurban,Y
LP002098,Male,White,No,0,Graduate,No,2935,0.0,98.0,360.0,1.0,Semiurban,Y
LP002098,Female,White,No,0,Graduate,No,2935,0.0,98.0,360.0,1.0,Semiurban,Y
LP002100,Female,Black,No,0,Graduate,No,2833,0.0,71.0,360.0,1.0,Urban,Y
LP002100,Male,White,No,0,Graduate,No,2833,0.0,71.0,360.0,1.0,Urban,Y
LP002100,Female,White,No,0,Graduate,No,2833,0.0,71.0,360.0,1.0,Urban,Y
LP002103,Male,Black,Yes,1,Graduate,Yes,9833,1833.0,182.0,180.0,1.0,Urban,Y
LP002103,Female,Black,Yes,1,Graduate,Yes,9833,1833.0,182.0,180.0,1.0,Urban,Y
LP002103,Female,White,Yes,1,Graduate,Yes,9833,1833.0,182.0,180.0,1.0,Urban,Y
LP002106,Female,Black,Yes,0,Graduate,Yes,5503,4490.0,70.0,342.0,1.0,Semiurban,Y
LP002106,Male,White,Yes,0,Graduate,Yes,5503,4490.0,70.0,342.0,1.0,Semiurban,Y
LP002106,Female,White,Yes,0,Graduate,Yes,5503,4490.0,70.0,342.0,1.0,Semiurban,Y
LP002110,Female,Black,Yes,1,Graduate,No,5250,688.0,160.0,360.0,1.0,Rural,Y
LP002110,Male,White,Yes,1,Graduate,No,5250,688.0,160.0,360.0,1.0,Rural,Y
LP002110,Female,White,Yes,1,Graduate,No,5250,688.0,160.0,360.0,1.0,Rural,Y
LP002112,Female,Black,Yes,2,Graduate,Yes,2500,4600.0,176.0,360.0,1.0,Rural,Y
LP002112,Male,White,Yes,2,Graduate,Yes,2500,4600.0,176.0,360.0,1.0,Rural,Y
LP002112,Female,White,Yes,2,Graduate,Yes,2500,4600.0,176.0,360.0,1.0,Rural,Y
LP002113,Male,Black,No,3,Not Graduate,No,1830,0.0,146.41,360.0,0.0,Urban,N
LP002113,Male,White,No,3,Not Graduate,No,1830,0.0,146.41,360.0,0.0,Urban,N
LP002113,Female,White,No,3,Not Graduate,No,1830,0.0,146.41,360.0,0.0,Urban,N
LP002114,Male,Black,No,0,Graduate,No,4160,0.0,71.0,360.0,1.0,Semiurban,Y
LP002114,Male,White,No,0,Graduate,No,4160,0.0,71.0,360.0,1.0,Semiurban,Y
LP002114,Female,White,No,0,Graduate,No,4160,0.0,71.0,360.0,1.0,Semiurban,Y
LP002115,Female,Black,Yes,3,Not Graduate,No,2647,1587.0,173.0,360.0,1.0,Rural,N
LP002115,Male,White,Yes,3,Not Graduate,No,2647,1587.0,173.0,360.0,1.0,Rural,N
LP002115,Female,White,Yes,3,Not Graduate,No,2647,1587.0,173.0,360.0,1.0,Rural,N
LP002116,Male,Black,No,0,Graduate,No,2378,0.0,46.0,360.0,1.0,Rural,N
LP002116,Male,White,No,0,Graduate,No,2378,0.0,46.0,360.0,1.0,Rural,N
LP002116,Female,White,No,0,Graduate,No,2378,0.0,46.0,360.0,1.0,Rural,N
LP002119,Female,Black,Yes,1,Not Graduate,No,4554,1229.0,158.0,360.0,1.0,Urban,Y
LP002119,Male,White,Yes,1,Not Graduate,No,4554,1229.0,158.0,360.0,1.0,Urban,Y
LP002119,Female,White,Yes,1,Not Graduate,No,4554,1229.0,158.0,360.0,1.0,Urban,Y
LP002126,Female,Black,Yes,3,Not Graduate,No,3173,0.0,74.0,360.0,1.0,Semiurban,Y
LP002126,Male,White,Yes,3,Not Graduate,No,3173,0.0,74.0,360.0,1.0,Semiurban,Y
LP002126,Female,White,Yes,3,Not Graduate,No,3173,0.0,74.0,360.0,1.0,Semiurban,Y
LP002128,Female,Black,Yes,2,Graduate,No,2583,2330.0,125.0,360.0,1.0,Rural,Y
LP002128,Male,White,Yes,2,Graduate,No,2583,2330.0,125.0,360.0,1.0,Rural,Y
LP002128,Female,White,Yes,2,Graduate,No,2583,2330.0,125.0,360.0,1.0,Rural,Y
LP002129,Female,Black,Yes,0,Graduate,No,2499,2458.0,160.0,360.0,1.0,Semiurban,Y
LP002129,Male,White,Yes,0,Graduate,No,2499,2458.0,160.0,360.0,1.0,Semiurban,Y
LP002129,Female,White,Yes,0,Graduate,No,2499,2458.0,160.0,360.0,1.0,Semiurban,Y
LP002130,Female,Black,Yes,0,Not Graduate,No,3523,3230.0,152.0,360.0,0.0,Rural,N
LP002130,Male,White,Yes,0,Not Graduate,No,3523,3230.0,152.0,360.0,0.0,Rural,N
LP002130,Female,White,Yes,0,Not Graduate,No,3523,3230.0,152.0,360.0,0.0,Rural,N
LP002131,Female,Black,Yes,2,Not Graduate,No,3083,2168.0,126.0,360.0,1.0,Urban,Y
LP002131,Male,White,Yes,2,Not Graduate,No,3083,2168.0,126.0,360.0,1.0,Urban,Y
LP002131,Female,White,Yes,2,Not Graduate,No,3083,2168.0,126.0,360.0,1.0,Urban,Y
LP002137,Female,Black,Yes,0,Graduate,No,6333,4583.0,259.0,360.0,0.84,Semiurban,Y
LP002137,Male,White,Yes,0,Graduate,No,6333,4583.0,259.0,360.0,0.84,Semiurban,Y
LP002137,Female,White,Yes,0,Graduate,No,6333,4583.0,259.0,360.0,0.84,Semiurban,Y
LP002138,Female,Black,Yes,0,Graduate,No,2625,6250.0,187.0,360.0,1.0,Rural,Y
LP002138,Male,White,Yes,0,Graduate,No,2625,6250.0,187.0,360.0,1.0,Rural,Y
LP002138,Female,White,Yes,0,Graduate,No,2625,6250.0,187.0,360.0,1.0,Rural,Y
LP002139,Male,Black,Yes,0,Graduate,No,9083,0.0,228.0,360.0,1.0,Semiurban,Y
LP002139,Female,Black,Yes,0,Graduate,No,9083,0.0,228.0,360.0,1.0,Semiurban,Y
LP002139,Female,White,Yes,0,Graduate,No,9083,0.0,228.0,360.0,1.0,Semiurban,Y
LP002140,Male,Black,No,0,Graduate,No,8750,4167.0,308.0,360.0,1.0,Rural,N
LP002140,Female,Black,No,0,Graduate,No,8750,4167.0,308.0,360.0,1.0,Rural,N
LP002140,Female,White,No,0,Graduate,No,8750,4167.0,308.0,360.0,1.0,Rural,N
LP002141,Female,Black,Yes,3,Graduate,No,2666,2083.0,95.0,360.0,1.0,Rural,Y
LP002141,Male,White,Yes,3,Graduate,No,2666,2083.0,95.0,360.0,1.0,Rural,Y
LP002141,Female,White,Yes,3,Graduate,No,2666,2083.0,95.0,360.0,1.0,Rural,Y
LP002142,Male,Black,Yes,0,Graduate,Yes,5500,0.0,105.0,360.0,0.0,Rural,N
LP002142,Male,White,Yes,0,Graduate,Yes,5500,0.0,105.0,360.0,0.0,Rural,N
LP002142,Female,White,Yes,0,Graduate,Yes,5500,0.0,105.0,360.0,0.0,Rural,N
LP002143,Male,Black,Yes,0,Graduate,No,2423,505.0,130.0,360.0,1.0,Semiurban,Y
LP002143,Male,White,Yes,0,Graduate,No,2423,505.0,130.0,360.0,1.0,Semiurban,Y
LP002143,Female,White,Yes,0,Graduate,No,2423,505.0,130.0,360.0,1.0,Semiurban,Y
LP002144,Male,Black,No,0,Graduate,No,3813,0.0,116.0,180.0,1.0,Urban,Y
LP002144,Male,White,No,0,Graduate,No,3813,0.0,116.0,180.0,1.0,Urban,Y
LP002144,Female,White,No,0,Graduate,No,3813,0.0,116.0,180.0,1.0,Urban,Y
LP002149,Male,Black,Yes,2,Graduate,No,8333,3167.0,165.0,360.0,1.0,Rural,Y
LP002149,Female,Black,Yes,2,Graduate,No,8333,3167.0,165.0,360.0,1.0,Rural,Y
LP002149,Female,White,Yes,2,Graduate,No,8333,3167.0,165.0,360.0,1.0,Rural,Y
LP002151,Female,Black,Yes,1,Graduate,No,3875,0.0,67.0,360.0,1.0,Urban,N
LP002151,Male,White,Yes,1,Graduate,No,3875,0.0,67.0,360.0,1.0,Urban,N
LP002151,Female,White,Yes,1,Graduate,No,3875,0.0,67.0,360.0,1.0,Urban,N
LP002158,Female,Black,Yes,0,Not Graduate,No,3000,1666.0,100.0,480.0,0.0,Urban,N
LP002158,Male,White,Yes,0,Not Graduate,No,3000,1666.0,100.0,480.0,0.0,Urban,N
LP002158,Female,White,Yes,0,Not Graduate,No,3000,1666.0,100.0,480.0,0.0,Urban,N
LP002160,Female,Black,Yes,3,Graduate,No,5167,3167.0,200.0,360.0,1.0,Semiurban,Y
LP002160,Male,White,Yes,3,Graduate,No,5167,3167.0,200.0,360.0,1.0,Semiurban,Y
LP002160,Female,White,Yes,3,Graduate,No,5167,3167.0,200.0,360.0,1.0,Semiurban,Y
LP002161,Male,Black,No,1,Graduate,No,4723,0.0,81.0,360.0,1.0,Semiurban,N
LP002161,Male,White,No,1,Graduate,No,4723,0.0,81.0,360.0,1.0,Semiurban,N
LP002161,Female,White,No,1,Graduate,No,4723,0.0,81.0,360.0,1.0,Semiurban,N
LP002170,Female,Black,Yes,2,Graduate,No,5000,3667.0,236.0,360.0,1.0,Semiurban,Y
LP002170,Male,White,Yes,2,Graduate,No,5000,3667.0,236.0,360.0,1.0,Semiurban,Y
LP002170,Female,White,Yes,2,Graduate,No,5000,3667.0,236.0,360.0,1.0,Semiurban,Y
